Object Index,Accuracy,NameofFiles_preds,NameofFiles_GTs
46,0.87229997,./output/segRotationX_30.0/success/pred_1_14.gif,./output/segRotationX_30.0/success/gt_1_14.gif
47,0.8074,./output/segRotationX_30.0/success/pred_1_15.gif,./output/segRotationX_30.0/success/gt_1_15.gif
48,0.93869996,./output/segRotationX_30.0/success/pred_1_16.gif,./output/segRotationX_30.0/success/gt_1_16.gif
49,0.8016,./output/segRotationX_30.0/success/pred_1_17.gif,./output/segRotationX_30.0/success/gt_1_17.gif
50,0.85209996,./output/segRotationX_30.0/success/pred_1_18.gif,./output/segRotationX_30.0/success/gt_1_18.gif
51,0.7586,./output/segRotationX_30.0/success/pred_1_19.gif,./output/segRotationX_30.0/success/gt_1_19.gif
52,0.8754,./output/segRotationX_30.0/success/pred_1_20.gif,./output/segRotationX_30.0/success/gt_1_20.gif
53,0.8508,./output/segRotationX_30.0/success/pred_1_21.gif,./output/segRotationX_30.0/success/gt_1_21.gif
54,0.706,./output/segRotationX_30.0/success/pred_1_22.gif,./output/segRotationX_30.0/success/gt_1_22.gif
55,0.88089997,./output/segRotationX_30.0/success/pred_1_23.gif,./output/segRotationX_30.0/success/gt_1_23.gif
56,0.82299995,./output/segRotationX_30.0/success/pred_1_24.gif,./output/segRotationX_30.0/success/gt_1_24.gif
57,0.8509,./output/segRotationX_30.0/success/pred_1_25.gif,./output/segRotationX_30.0/success/gt_1_25.gif
58,0.7114,./output/segRotationX_30.0/success/pred_1_26.gif,./output/segRotationX_30.0/success/gt_1_26.gif
59,0.87469995,./output/segRotationX_30.0/success/pred_1_27.gif,./output/segRotationX_30.0/success/gt_1_27.gif
60,0.93369997,./output/segRotationX_30.0/success/pred_1_28.gif,./output/segRotationX_30.0/success/gt_1_28.gif
61,0.62869996,./output/segRotationX_30.0/success/pred_1_29.gif,./output/segRotationX_30.0/success/gt_1_29.gif
62,0.8301,./output/segRotationX_30.0/success/pred_1_30.gif,./output/segRotationX_30.0/success/gt_1_30.gif
63,0.91999996,./output/segRotationX_30.0/success/pred_1_31.gif,./output/segRotationX_30.0/success/gt_1_31.gif
64,0.77599996,./output/segRotationX_30.0/success/pred_2_0.gif,./output/segRotationX_30.0/success/gt_2_0.gif
65,0.86179996,./output/segRotationX_30.0/success/pred_2_1.gif,./output/segRotationX_30.0/success/gt_2_1.gif
66,0.7438,./output/segRotationX_30.0/success/pred_2_2.gif,./output/segRotationX_30.0/success/gt_2_2.gif
67,0.75689995,./output/segRotationX_30.0/success/pred_2_3.gif,./output/segRotationX_30.0/success/gt_2_3.gif
68,0.81159997,./output/segRotationX_30.0/success/pred_2_4.gif,./output/segRotationX_30.0/success/gt_2_4.gif
69,0.898,./output/segRotationX_30.0/success/pred_2_5.gif,./output/segRotationX_30.0/success/gt_2_5.gif
70,0.7589,./output/segRotationX_30.0/success/pred_2_6.gif,./output/segRotationX_30.0/success/gt_2_6.gif
71,0.8487,./output/segRotationX_30.0/success/pred_2_7.gif,./output/segRotationX_30.0/success/gt_2_7.gif
72,0.7827,./output/segRotationX_30.0/success/pred_2_8.gif,./output/segRotationX_30.0/success/gt_2_8.gif
73,0.8689,./output/segRotationX_30.0/success/pred_2_9.gif,./output/segRotationX_30.0/success/gt_2_9.gif
74,0.7963,./output/segRotationX_30.0/success/pred_2_10.gif,./output/segRotationX_30.0/success/gt_2_10.gif
75,0.8016,./output/segRotationX_30.0/success/pred_2_11.gif,./output/segRotationX_30.0/success/gt_2_11.gif
76,0.79899997,./output/segRotationX_30.0/success/pred_2_12.gif,./output/segRotationX_30.0/success/gt_2_12.gif
77,0.100099996,./output/segRotationX_30.0/fail/pred_2_13.gif,./output/segRotationX_30.0/fail/gt_2_13.gif
78,0.7636,./output/segRotationX_30.0/success/pred_2_14.gif,./output/segRotationX_30.0/success/gt_2_14.gif
79,0.7944,./output/segRotationX_30.0/success/pred_2_15.gif,./output/segRotationX_30.0/success/gt_2_15.gif
80,0.77959996,./output/segRotationX_30.0/success/pred_2_16.gif,./output/segRotationX_30.0/success/gt_2_16.gif
81,0.72859997,./output/segRotationX_30.0/success/pred_2_17.gif,./output/segRotationX_30.0/success/gt_2_17.gif
82,0.69979995,./output/segRotationX_30.0/success/pred_2_18.gif,./output/segRotationX_30.0/success/gt_2_18.gif
83,0.88799995,./output/segRotationX_30.0/success/pred_2_19.gif,./output/segRotationX_30.0/success/gt_2_19.gif
84,0.78709996,./output/segRotationX_30.0/success/pred_2_20.gif,./output/segRotationX_30.0/success/gt_2_20.gif
85,0.6306,./output/segRotationX_30.0/success/pred_2_21.gif,./output/segRotationX_30.0/success/gt_2_21.gif
86,0.7644,./output/segRotationX_30.0/success/pred_2_22.gif,./output/segRotationX_30.0/success/gt_2_22.gif
87,0.8786,./output/segRotationX_30.0/success/pred_2_23.gif,./output/segRotationX_30.0/success/gt_2_23.gif
88,0.88479996,./output/segRotationX_30.0/success/pred_2_24.gif,./output/segRotationX_30.0/success/gt_2_24.gif
89,0.87689996,./output/segRotationX_30.0/success/pred_2_25.gif,./output/segRotationX_30.0/success/gt_2_25.gif
90,0.5898,./output/segRotationX_30.0/success/pred_2_26.gif,./output/segRotationX_30.0/success/gt_2_26.gif
91,0.9016,./output/segRotationX_30.0/success/pred_2_27.gif,./output/segRotationX_30.0/success/gt_2_27.gif
92,0.6921,./output/segRotationX_30.0/success/pred_2_28.gif,./output/segRotationX_30.0/success/gt_2_28.gif
93,0.6617,./output/segRotationX_30.0/success/pred_2_29.gif,./output/segRotationX_30.0/success/gt_2_29.gif
94,0.91889995,./output/segRotationX_30.0/success/pred_2_30.gif,./output/segRotationX_30.0/success/gt_2_30.gif
95,0.66749996,./output/segRotationX_30.0/success/pred_2_31.gif,./output/segRotationX_30.0/success/gt_2_31.gif
96,0.6035,./output/segRotationX_30.0/success/pred_3_0.gif,./output/segRotationX_30.0/success/gt_3_0.gif
97,0.7522,./output/segRotationX_30.0/success/pred_3_1.gif,./output/segRotationX_30.0/success/gt_3_1.gif
98,0.84349996,./output/segRotationX_30.0/success/pred_3_2.gif,./output/segRotationX_30.0/success/gt_3_2.gif
99,0.8203,./output/segRotationX_30.0/success/pred_3_3.gif,./output/segRotationX_30.0/success/gt_3_3.gif
100,0.8391,./output/segRotationX_30.0/success/pred_3_4.gif,./output/segRotationX_30.0/success/gt_3_4.gif
101,0.8448,./output/segRotationX_30.0/success/pred_3_5.gif,./output/segRotationX_30.0/success/gt_3_5.gif
102,0.81219995,./output/segRotationX_30.0/success/pred_3_6.gif,./output/segRotationX_30.0/success/gt_3_6.gif
103,0.8082,./output/segRotationX_30.0/success/pred_3_7.gif,./output/segRotationX_30.0/success/gt_3_7.gif
104,0.70309997,./output/segRotationX_30.0/success/pred_3_8.gif,./output/segRotationX_30.0/success/gt_3_8.gif
105,0.73579997,./output/segRotationX_30.0/success/pred_3_9.gif,./output/segRotationX_30.0/success/gt_3_9.gif
106,0.9025,./output/segRotationX_30.0/success/pred_3_10.gif,./output/segRotationX_30.0/success/gt_3_10.gif
107,0.825,./output/segRotationX_30.0/success/pred_3_11.gif,./output/segRotationX_30.0/success/gt_3_11.gif
108,0.9183,./output/segRotationX_30.0/success/pred_3_12.gif,./output/segRotationX_30.0/success/gt_3_12.gif
109,0.7715,./output/segRotationX_30.0/success/pred_3_13.gif,./output/segRotationX_30.0/success/gt_3_13.gif
110,0.7646,./output/segRotationX_30.0/success/pred_3_14.gif,./output/segRotationX_30.0/success/gt_3_14.gif
111,0.81549996,./output/segRotationX_30.0/success/pred_3_15.gif,./output/segRotationX_30.0/success/gt_3_15.gif
112,0.89489996,./output/segRotationX_30.0/success/pred_3_16.gif,./output/segRotationX_30.0/success/gt_3_16.gif
113,0.9223,./output/segRotationX_30.0/success/pred_3_17.gif,./output/segRotationX_30.0/success/gt_3_17.gif
114,0.7252,./output/segRotationX_30.0/success/pred_3_18.gif,./output/segRotationX_30.0/success/gt_3_18.gif
115,0.7464,./output/segRotationX_30.0/success/pred_3_19.gif,./output/segRotationX_30.0/success/gt_3_19.gif
116,0.6272,./output/segRotationX_30.0/success/pred_3_20.gif,./output/segRotationX_30.0/success/gt_3_20.gif
117,0.6893,./output/segRotationX_30.0/success/pred_3_21.gif,./output/segRotationX_30.0/success/gt_3_21.gif
118,0.807,./output/segRotationX_30.0/success/pred_3_22.gif,./output/segRotationX_30.0/success/gt_3_22.gif
119,0.7945,./output/segRotationX_30.0/success/pred_3_23.gif,./output/segRotationX_30.0/success/gt_3_23.gif
120,0.93939996,./output/segRotationX_30.0/success/pred_3_24.gif,./output/segRotationX_30.0/success/gt_3_24.gif
121,0.8523,./output/segRotationX_30.0/success/pred_3_25.gif,./output/segRotationX_30.0/success/gt_3_25.gif
122,0.4335,./output/segRotationX_30.0/fail/pred_3_26.gif,./output/segRotationX_30.0/fail/gt_3_26.gif
123,0.6232,./output/segRotationX_30.0/success/pred_3_27.gif,./output/segRotationX_30.0/success/gt_3_27.gif
124,0.663,./output/segRotationX_30.0/success/pred_3_28.gif,./output/segRotationX_30.0/success/gt_3_28.gif
125,0.6566,./output/segRotationX_30.0/success/pred_3_29.gif,./output/segRotationX_30.0/success/gt_3_29.gif
126,0.9277,./output/segRotationX_30.0/success/pred_3_30.gif,./output/segRotationX_30.0/success/gt_3_30.gif
127,0.803,./output/segRotationX_30.0/success/pred_3_31.gif,./output/segRotationX_30.0/success/gt_3_31.gif
128,0.816,./output/segRotationX_30.0/success/pred_4_0.gif,./output/segRotationX_30.0/success/gt_4_0.gif
129,0.90199995,./output/segRotationX_30.0/success/pred_4_1.gif,./output/segRotationX_30.0/success/gt_4_1.gif
130,0.89059997,./output/segRotationX_30.0/success/pred_4_2.gif,./output/segRotationX_30.0/success/gt_4_2.gif
131,0.88379997,./output/segRotationX_30.0/success/pred_4_3.gif,./output/segRotationX_30.0/success/gt_4_3.gif
132,0.539,./output/segRotationX_30.0/success/pred_4_4.gif,./output/segRotationX_30.0/success/gt_4_4.gif
133,0.9025,./output/segRotationX_30.0/success/pred_4_5.gif,./output/segRotationX_30.0/success/gt_4_5.gif
134,0.4391,./output/segRotationX_30.0/fail/pred_4_6.gif,./output/segRotationX_30.0/fail/gt_4_6.gif
135,0.7951,./output/segRotationX_30.0/success/pred_4_7.gif,./output/segRotationX_30.0/success/gt_4_7.gif
136,0.78669995,./output/segRotationX_30.0/success/pred_4_8.gif,./output/segRotationX_30.0/success/gt_4_8.gif
137,0.8458,./output/segRotationX_30.0/success/pred_4_9.gif,./output/segRotationX_30.0/success/gt_4_9.gif
138,0.90019995,./output/segRotationX_30.0/success/pred_4_10.gif,./output/segRotationX_30.0/success/gt_4_10.gif
139,0.5523,./output/segRotationX_30.0/success/pred_4_11.gif,./output/segRotationX_30.0/success/gt_4_11.gif
140,0.7714,./output/segRotationX_30.0/success/pred_4_12.gif,./output/segRotationX_30.0/success/gt_4_12.gif
141,0.8587,./output/segRotationX_30.0/success/pred_4_13.gif,./output/segRotationX_30.0/success/gt_4_13.gif
142,0.6153,./output/segRotationX_30.0/success/pred_4_14.gif,./output/segRotationX_30.0/success/gt_4_14.gif
143,0.82699996,./output/segRotationX_30.0/success/pred_4_15.gif,./output/segRotationX_30.0/success/gt_4_15.gif
144,0.8351,./output/segRotationX_30.0/success/pred_4_16.gif,./output/segRotationX_30.0/success/gt_4_16.gif
145,0.8919,./output/segRotationX_30.0/success/pred_4_17.gif,./output/segRotationX_30.0/success/gt_4_17.gif
146,0.5933,./output/segRotationX_30.0/success/pred_4_18.gif,./output/segRotationX_30.0/success/gt_4_18.gif
147,0.91819996,./output/segRotationX_30.0/success/pred_4_19.gif,./output/segRotationX_30.0/success/gt_4_19.gif
148,0.90379995,./output/segRotationX_30.0/success/pred_4_20.gif,./output/segRotationX_30.0/success/gt_4_20.gif
149,0.6987,./output/segRotationX_30.0/success/pred_4_21.gif,./output/segRotationX_30.0/success/gt_4_21.gif
150,0.89669997,./output/segRotationX_30.0/success/pred_4_22.gif,./output/segRotationX_30.0/success/gt_4_22.gif
151,0.87119997,./output/segRotationX_30.0/success/pred_4_23.gif,./output/segRotationX_30.0/success/gt_4_23.gif
152,0.7841,./output/segRotationX_30.0/success/pred_4_24.gif,./output/segRotationX_30.0/success/gt_4_24.gif
153,0.7619,./output/segRotationX_30.0/success/pred_4_25.gif,./output/segRotationX_30.0/success/gt_4_25.gif
154,0.8752,./output/segRotationX_30.0/success/pred_4_26.gif,./output/segRotationX_30.0/success/gt_4_26.gif
155,0.85819995,./output/segRotationX_30.0/success/pred_4_27.gif,./output/segRotationX_30.0/success/gt_4_27.gif
156,0.5815,./output/segRotationX_30.0/success/pred_4_28.gif,./output/segRotationX_30.0/success/gt_4_28.gif
157,0.6616,./output/segRotationX_30.0/success/pred_4_29.gif,./output/segRotationX_30.0/success/gt_4_29.gif
158,0.89419997,./output/segRotationX_30.0/success/pred_4_30.gif,./output/segRotationX_30.0/success/gt_4_30.gif
159,0.7396,./output/segRotationX_30.0/success/pred_4_31.gif,./output/segRotationX_30.0/success/gt_4_31.gif
160,0.67969996,./output/segRotationX_30.0/success/pred_5_0.gif,./output/segRotationX_30.0/success/gt_5_0.gif
161,0.93759996,./output/segRotationX_30.0/success/pred_5_1.gif,./output/segRotationX_30.0/success/gt_5_1.gif
162,0.9015,./output/segRotationX_30.0/success/pred_5_2.gif,./output/segRotationX_30.0/success/gt_5_2.gif
163,0.33879998,./output/segRotationX_30.0/fail/pred_5_3.gif,./output/segRotationX_30.0/fail/gt_5_3.gif
164,0.7251,./output/segRotationX_30.0/success/pred_5_4.gif,./output/segRotationX_30.0/success/gt_5_4.gif
165,0.6741,./output/segRotationX_30.0/success/pred_5_5.gif,./output/segRotationX_30.0/success/gt_5_5.gif
166,0.9141,./output/segRotationX_30.0/success/pred_5_6.gif,./output/segRotationX_30.0/success/gt_5_6.gif
167,0.9263,./output/segRotationX_30.0/success/pred_5_7.gif,./output/segRotationX_30.0/success/gt_5_7.gif
168,0.69839996,./output/segRotationX_30.0/success/pred_5_8.gif,./output/segRotationX_30.0/success/gt_5_8.gif
169,0.732,./output/segRotationX_30.0/success/pred_5_9.gif,./output/segRotationX_30.0/success/gt_5_9.gif
170,0.866,./output/segRotationX_30.0/success/pred_5_10.gif,./output/segRotationX_30.0/success/gt_5_10.gif
171,0.699,./output/segRotationX_30.0/success/pred_5_11.gif,./output/segRotationX_30.0/success/gt_5_11.gif
172,0.8092,./output/segRotationX_30.0/success/pred_5_12.gif,./output/segRotationX_30.0/success/gt_5_12.gif
173,0.8405,./output/segRotationX_30.0/success/pred_5_13.gif,./output/segRotationX_30.0/success/gt_5_13.gif
174,0.77809995,./output/segRotationX_30.0/success/pred_5_14.gif,./output/segRotationX_30.0/success/gt_5_14.gif
175,0.6796,./output/segRotationX_30.0/success/pred_5_15.gif,./output/segRotationX_30.0/success/gt_5_15.gif
176,0.82339996,./output/segRotationX_30.0/success/pred_5_16.gif,./output/segRotationX_30.0/success/gt_5_16.gif
177,0.904,./output/segRotationX_30.0/success/pred_5_17.gif,./output/segRotationX_30.0/success/gt_5_17.gif
178,0.7718,./output/segRotationX_30.0/success/pred_5_18.gif,./output/segRotationX_30.0/success/gt_5_18.gif
179,0.83559996,./output/segRotationX_30.0/success/pred_5_19.gif,./output/segRotationX_30.0/success/gt_5_19.gif
180,0.78499997,./output/segRotationX_30.0/success/pred_5_20.gif,./output/segRotationX_30.0/success/gt_5_20.gif
181,0.7689,./output/segRotationX_30.0/success/pred_5_21.gif,./output/segRotationX_30.0/success/gt_5_21.gif
182,0.8425,./output/segRotationX_30.0/success/pred_5_22.gif,./output/segRotationX_30.0/success/gt_5_22.gif
183,0.884,./output/segRotationX_30.0/success/pred_5_23.gif,./output/segRotationX_30.0/success/gt_5_23.gif
184,0.8082,./output/segRotationX_30.0/success/pred_5_24.gif,./output/segRotationX_30.0/success/gt_5_24.gif
185,0.9414,./output/segRotationX_30.0/success/pred_5_25.gif,./output/segRotationX_30.0/success/gt_5_25.gif
186,0.8149,./output/segRotationX_30.0/success/pred_5_26.gif,./output/segRotationX_30.0/success/gt_5_26.gif
187,0.8519,./output/segRotationX_30.0/success/pred_5_27.gif,./output/segRotationX_30.0/success/gt_5_27.gif
188,0.8357,./output/segRotationX_30.0/success/pred_5_28.gif,./output/segRotationX_30.0/success/gt_5_28.gif
189,0.90809995,./output/segRotationX_30.0/success/pred_5_29.gif,./output/segRotationX_30.0/success/gt_5_29.gif
190,0.8408,./output/segRotationX_30.0/success/pred_5_30.gif,./output/segRotationX_30.0/success/gt_5_30.gif
191,0.9088,./output/segRotationX_30.0/success/pred_5_31.gif,./output/segRotationX_30.0/success/gt_5_31.gif
192,0.7216,./output/segRotationX_30.0/success/pred_6_0.gif,./output/segRotationX_30.0/success/gt_6_0.gif
193,0.7863,./output/segRotationX_30.0/success/pred_6_1.gif,./output/segRotationX_30.0/success/gt_6_1.gif
194,0.8373,./output/segRotationX_30.0/success/pred_6_2.gif,./output/segRotationX_30.0/success/gt_6_2.gif
195,0.7866,./output/segRotationX_30.0/success/pred_6_3.gif,./output/segRotationX_30.0/success/gt_6_3.gif
196,0.79969996,./output/segRotationX_30.0/success/pred_6_4.gif,./output/segRotationX_30.0/success/gt_6_4.gif
197,0.88269997,./output/segRotationX_30.0/success/pred_6_5.gif,./output/segRotationX_30.0/success/gt_6_5.gif
198,0.7574,./output/segRotationX_30.0/success/pred_6_6.gif,./output/segRotationX_30.0/success/gt_6_6.gif
199,0.8831,./output/segRotationX_30.0/success/pred_6_7.gif,./output/segRotationX_30.0/success/gt_6_7.gif
200,0.7589,./output/segRotationX_30.0/success/pred_6_8.gif,./output/segRotationX_30.0/success/gt_6_8.gif
201,0.8939,./output/segRotationX_30.0/success/pred_6_9.gif,./output/segRotationX_30.0/success/gt_6_9.gif
202,0.84489995,./output/segRotationX_30.0/success/pred_6_10.gif,./output/segRotationX_30.0/success/gt_6_10.gif
203,0.79649997,./output/segRotationX_30.0/success/pred_6_11.gif,./output/segRotationX_30.0/success/gt_6_11.gif
204,0.9305,./output/segRotationX_30.0/success/pred_6_12.gif,./output/segRotationX_30.0/success/gt_6_12.gif
205,0.9032,./output/segRotationX_30.0/success/pred_6_13.gif,./output/segRotationX_30.0/success/gt_6_13.gif
206,0.8567,./output/segRotationX_30.0/success/pred_6_14.gif,./output/segRotationX_30.0/success/gt_6_14.gif
207,0.88769996,./output/segRotationX_30.0/success/pred_6_15.gif,./output/segRotationX_30.0/success/gt_6_15.gif
208,0.78929996,./output/segRotationX_30.0/success/pred_6_16.gif,./output/segRotationX_30.0/success/gt_6_16.gif
209,0.8567,./output/segRotationX_30.0/success/pred_6_17.gif,./output/segRotationX_30.0/success/gt_6_17.gif
210,0.82949996,./output/segRotationX_30.0/success/pred_6_18.gif,./output/segRotationX_30.0/success/gt_6_18.gif
211,0.6541,./output/segRotationX_30.0/success/pred_6_19.gif,./output/segRotationX_30.0/success/gt_6_19.gif
212,0.898,./output/segRotationX_30.0/success/pred_6_20.gif,./output/segRotationX_30.0/success/gt_6_20.gif
213,0.8918,./output/segRotationX_30.0/success/pred_6_21.gif,./output/segRotationX_30.0/success/gt_6_21.gif
214,0.6252,./output/segRotationX_30.0/success/pred_6_22.gif,./output/segRotationX_30.0/success/gt_6_22.gif
215,0.8336,./output/segRotationX_30.0/success/pred_6_23.gif,./output/segRotationX_30.0/success/gt_6_23.gif
216,0.5888,./output/segRotationX_30.0/success/pred_6_24.gif,./output/segRotationX_30.0/success/gt_6_24.gif
217,0.63519996,./output/segRotationX_30.0/success/pred_6_25.gif,./output/segRotationX_30.0/success/gt_6_25.gif
218,0.6315,./output/segRotationX_30.0/success/pred_6_26.gif,./output/segRotationX_30.0/success/gt_6_26.gif
219,0.9244,./output/segRotationX_30.0/success/pred_6_27.gif,./output/segRotationX_30.0/success/gt_6_27.gif
220,0.8627,./output/segRotationX_30.0/success/pred_6_28.gif,./output/segRotationX_30.0/success/gt_6_28.gif
221,0.768,./output/segRotationX_30.0/success/pred_6_29.gif,./output/segRotationX_30.0/success/gt_6_29.gif
222,0.85819995,./output/segRotationX_30.0/success/pred_6_30.gif,./output/segRotationX_30.0/success/gt_6_30.gif
223,0.76909995,./output/segRotationX_30.0/success/pred_6_31.gif,./output/segRotationX_30.0/success/gt_6_31.gif
224,0.9112,./output/segRotationX_30.0/success/pred_7_0.gif,./output/segRotationX_30.0/success/gt_7_0.gif
225,0.5974,./output/segRotationX_30.0/success/pred_7_1.gif,./output/segRotationX_30.0/success/gt_7_1.gif
226,0.58919996,./output/segRotationX_30.0/success/pred_7_2.gif,./output/segRotationX_30.0/success/gt_7_2.gif
227,0.8822,./output/segRotationX_30.0/success/pred_7_3.gif,./output/segRotationX_30.0/success/gt_7_3.gif
228,0.7945,./output/segRotationX_30.0/success/pred_7_4.gif,./output/segRotationX_30.0/success/gt_7_4.gif
229,0.6726,./output/segRotationX_30.0/success/pred_7_5.gif,./output/segRotationX_30.0/success/gt_7_5.gif
230,0.84099996,./output/segRotationX_30.0/success/pred_7_6.gif,./output/segRotationX_30.0/success/gt_7_6.gif
231,0.9109,./output/segRotationX_30.0/success/pred_7_7.gif,./output/segRotationX_30.0/success/gt_7_7.gif
232,0.6155,./output/segRotationX_30.0/success/pred_7_8.gif,./output/segRotationX_30.0/success/gt_7_8.gif
233,0.92509997,./output/segRotationX_30.0/success/pred_7_9.gif,./output/segRotationX_30.0/success/gt_7_9.gif
234,0.7675,./output/segRotationX_30.0/success/pred_7_10.gif,./output/segRotationX_30.0/success/gt_7_10.gif
235,0.4473,./output/segRotationX_30.0/fail/pred_7_11.gif,./output/segRotationX_30.0/fail/gt_7_11.gif
236,0.84529996,./output/segRotationX_30.0/success/pred_7_12.gif,./output/segRotationX_30.0/success/gt_7_12.gif
237,0.74149996,./output/segRotationX_30.0/success/pred_7_13.gif,./output/segRotationX_30.0/success/gt_7_13.gif
238,0.4287,./output/segRotationX_30.0/fail/pred_7_14.gif,./output/segRotationX_30.0/fail/gt_7_14.gif
239,0.774,./output/segRotationX_30.0/success/pred_7_15.gif,./output/segRotationX_30.0/success/gt_7_15.gif
240,0.8818,./output/segRotationX_30.0/success/pred_7_16.gif,./output/segRotationX_30.0/success/gt_7_16.gif
241,0.88079995,./output/segRotationX_30.0/success/pred_7_17.gif,./output/segRotationX_30.0/success/gt_7_17.gif
242,0.8164,./output/segRotationX_30.0/success/pred_7_18.gif,./output/segRotationX_30.0/success/gt_7_18.gif
