Object Index,Accuracy,NameofFiles_preds,NameofFiles_GTs
177,0.90749997,./output/seg/success/pred_5_17.gif,./output/seg/success/gt_5_17.gif
178,0.87329996,./output/seg/success/pred_5_18.gif,./output/seg/success/gt_5_18.gif
179,0.9819,./output/seg/success/pred_5_19.gif,./output/seg/success/gt_5_19.gif
180,0.8947,./output/seg/success/pred_5_20.gif,./output/seg/success/gt_5_20.gif
181,0.92819995,./output/seg/success/pred_5_21.gif,./output/seg/success/gt_5_21.gif
182,0.95839995,./output/seg/success/pred_5_22.gif,./output/seg/success/gt_5_22.gif
183,0.9729,./output/seg/success/pred_5_23.gif,./output/seg/success/gt_5_23.gif
184,0.9777,./output/seg/success/pred_5_24.gif,./output/seg/success/gt_5_24.gif
185,0.9709,./output/seg/success/pred_5_25.gif,./output/seg/success/gt_5_25.gif
186,0.9514,./output/seg/success/pred_5_26.gif,./output/seg/success/gt_5_26.gif
187,0.9471,./output/seg/success/pred_5_27.gif,./output/seg/success/gt_5_27.gif
188,0.9657,./output/seg/success/pred_5_28.gif,./output/seg/success/gt_5_28.gif
189,0.9758,./output/seg/success/pred_5_29.gif,./output/seg/success/gt_5_29.gif
190,0.9162,./output/seg/success/pred_5_30.gif,./output/seg/success/gt_5_30.gif
191,0.9666,./output/seg/success/pred_5_31.gif,./output/seg/success/gt_5_31.gif
192,0.9285,./output/seg/success/pred_6_0.gif,./output/seg/success/gt_6_0.gif
193,0.861,./output/seg/success/pred_6_1.gif,./output/seg/success/gt_6_1.gif
194,0.96129996,./output/seg/success/pred_6_2.gif,./output/seg/success/gt_6_2.gif
195,0.9806,./output/seg/success/pred_6_3.gif,./output/seg/success/gt_6_3.gif
196,0.9016,./output/seg/success/pred_6_4.gif,./output/seg/success/gt_6_4.gif
197,0.9467,./output/seg/success/pred_6_5.gif,./output/seg/success/gt_6_5.gif
198,0.91779995,./output/seg/success/pred_6_6.gif,./output/seg/success/gt_6_6.gif
199,0.92109996,./output/seg/success/pred_6_7.gif,./output/seg/success/gt_6_7.gif
200,0.8328,./output/seg/success/pred_6_8.gif,./output/seg/success/gt_6_8.gif
201,0.9772,./output/seg/success/pred_6_9.gif,./output/seg/success/gt_6_9.gif
202,0.8994,./output/seg/success/pred_6_10.gif,./output/seg/success/gt_6_10.gif
203,0.96029997,./output/seg/success/pred_6_11.gif,./output/seg/success/gt_6_11.gif
204,0.96819997,./output/seg/success/pred_6_12.gif,./output/seg/success/gt_6_12.gif
205,0.8897,./output/seg/success/pred_6_13.gif,./output/seg/success/gt_6_13.gif
206,0.90929997,./output/seg/success/pred_6_14.gif,./output/seg/success/gt_6_14.gif
207,0.97849995,./output/seg/success/pred_6_15.gif,./output/seg/success/gt_6_15.gif
208,0.95769995,./output/seg/success/pred_6_16.gif,./output/seg/success/gt_6_16.gif
209,0.9582,./output/seg/success/pred_6_17.gif,./output/seg/success/gt_6_17.gif
210,0.9113,./output/seg/success/pred_6_18.gif,./output/seg/success/gt_6_18.gif
211,0.78929996,./output/seg/success/pred_6_19.gif,./output/seg/success/gt_6_19.gif
212,0.9745,./output/seg/success/pred_6_20.gif,./output/seg/success/gt_6_20.gif
213,0.9033,./output/seg/success/pred_6_21.gif,./output/seg/success/gt_6_21.gif
214,0.6577,./output/seg/success/pred_6_22.gif,./output/seg/success/gt_6_22.gif
215,0.99009997,./output/seg/success/pred_6_23.gif,./output/seg/success/gt_6_23.gif
216,0.9762,./output/seg/success/pred_6_24.gif,./output/seg/success/gt_6_24.gif
217,0.8401,./output/seg/success/pred_6_25.gif,./output/seg/success/gt_6_25.gif
218,0.80719995,./output/seg/success/pred_6_26.gif,./output/seg/success/gt_6_26.gif
219,0.9693,./output/seg/success/pred_6_27.gif,./output/seg/success/gt_6_27.gif
220,0.97309995,./output/seg/success/pred_6_28.gif,./output/seg/success/gt_6_28.gif
221,0.9184,./output/seg/success/pred_6_29.gif,./output/seg/success/gt_6_29.gif
222,0.9701,./output/seg/success/pred_6_30.gif,./output/seg/success/gt_6_30.gif
223,0.89559996,./output/seg/success/pred_6_31.gif,./output/seg/success/gt_6_31.gif
224,0.9594,./output/seg/success/pred_7_0.gif,./output/seg/success/gt_7_0.gif
225,0.5484,./output/seg/success/pred_7_1.gif,./output/seg/success/gt_7_1.gif
226,0.7529,./output/seg/success/pred_7_2.gif,./output/seg/success/gt_7_2.gif
227,0.8786,./output/seg/success/pred_7_3.gif,./output/seg/success/gt_7_3.gif
228,0.8987,./output/seg/success/pred_7_4.gif,./output/seg/success/gt_7_4.gif
229,0.93789995,./output/seg/success/pred_7_5.gif,./output/seg/success/gt_7_5.gif
