Object Index,Accuracy,NameofFiles_preds,NameofFiles_GTs
57,0.982,./output/segnum_points_2500/success/pred_1_25.gif,./output/segnum_points_2500/success/gt_1_25.gif
58,0.8664,./output/segnum_points_2500/success/pred_1_26.gif,./output/segnum_points_2500/success/gt_1_26.gif
59,0.9244,./output/segnum_points_2500/success/pred_1_27.gif,./output/segnum_points_2500/success/gt_1_27.gif
60,0.78679997,./output/segnum_points_2500/success/pred_1_28.gif,./output/segnum_points_2500/success/gt_1_28.gif
61,0.634,./output/segnum_points_2500/success/pred_1_29.gif,./output/segnum_points_2500/success/gt_1_29.gif
62,0.9776,./output/segnum_points_2500/success/pred_1_30.gif,./output/segnum_points_2500/success/gt_1_30.gif
63,0.9844,./output/segnum_points_2500/success/pred_1_31.gif,./output/segnum_points_2500/success/gt_1_31.gif
64,0.9108,./output/segnum_points_2500/success/pred_2_0.gif,./output/segnum_points_2500/success/gt_2_0.gif
65,0.9644,./output/segnum_points_2500/success/pred_2_1.gif,./output/segnum_points_2500/success/gt_2_1.gif
66,0.9564,./output/segnum_points_2500/success/pred_2_2.gif,./output/segnum_points_2500/success/gt_2_2.gif
67,0.95199996,./output/segnum_points_2500/success/pred_2_3.gif,./output/segnum_points_2500/success/gt_2_3.gif
68,0.7536,./output/segnum_points_2500/success/pred_2_4.gif,./output/segnum_points_2500/success/gt_2_4.gif
69,0.9284,./output/segnum_points_2500/success/pred_2_5.gif,./output/segnum_points_2500/success/gt_2_5.gif
70,0.9544,./output/segnum_points_2500/success/pred_2_6.gif,./output/segnum_points_2500/success/gt_2_6.gif
71,0.8904,./output/segnum_points_2500/success/pred_2_7.gif,./output/segnum_points_2500/success/gt_2_7.gif
72,0.85679996,./output/segnum_points_2500/success/pred_2_8.gif,./output/segnum_points_2500/success/gt_2_8.gif
73,0.92039996,./output/segnum_points_2500/success/pred_2_9.gif,./output/segnum_points_2500/success/gt_2_9.gif
74,0.92359996,./output/segnum_points_2500/success/pred_2_10.gif,./output/segnum_points_2500/success/gt_2_10.gif
75,0.87119997,./output/segnum_points_2500/success/pred_2_11.gif,./output/segnum_points_2500/success/gt_2_11.gif
76,0.94759995,./output/segnum_points_2500/success/pred_2_12.gif,./output/segnum_points_2500/success/gt_2_12.gif
77,0.92399997,./output/segnum_points_2500/success/pred_2_13.gif,./output/segnum_points_2500/success/gt_2_13.gif
78,0.85719997,./output/segnum_points_2500/success/pred_2_14.gif,./output/segnum_points_2500/success/gt_2_14.gif
