Object Index,Accuracy,NameofFiles_preds,NameofFiles_GTs
39,0.8534,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_7.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_7.gif
40,0.7434,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_8.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_8.gif
41,0.67689997,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_9.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_9.gif
42,0.63409996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_10.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_10.gif
43,0.6755,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_11.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_11.gif
44,0.85429996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_12.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_12.gif
45,0.82809997,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_13.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_13.gif
46,0.87649995,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_14.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_14.gif
47,0.7682,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_15.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_15.gif
48,0.85529995,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_16.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_16.gif
49,0.743,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_17.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_17.gif
50,0.79859996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_18.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_18.gif
51,0.6586,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_19.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_19.gif
52,0.844,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_20.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_20.gif
53,0.8689,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_21.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_21.gif
54,0.67109996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_22.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_22.gif
55,0.7952,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_23.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_23.gif
56,0.80829996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_24.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_24.gif
57,0.90889996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_25.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_25.gif
58,0.6637,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_26.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_26.gif
59,0.7776,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_27.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_27.gif
60,0.8128,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_28.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_28.gif
61,0.532,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_29.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_29.gif
62,0.84419996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_30.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_30.gif
63,0.85609996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_1_31.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_1_31.gif
64,0.689,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_0.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_0.gif
65,0.77989995,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_1.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_1.gif
66,0.90749997,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_2.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_2.gif
67,0.83059996,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_3.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_3.gif
68,0.7452,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_4.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_4.gif
69,0.8631,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_5.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_5.gif
70,0.8264,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_6.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_6.gif
71,0.7632,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_7.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_7.gif
72,0.7836,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_8.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_8.gif
73,0.7741,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_9.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_9.gif
74,0.629,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_10.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_10.gif
75,0.7556,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_11.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_11.gif
76,0.8998,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_12.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_12.gif
77,0.1361,./output/segRotationXYZ_15.0_15.0_15.0/fail/pred_2_13.gif,./output/segRotationXYZ_15.0_15.0_15.0/fail/gt_2_13.gif
78,0.78419995,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_14.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_14.gif
79,0.696,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_15.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_15.gif
80,0.6678,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_16.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_16.gif
81,0.6978,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_17.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_17.gif
82,0.671,./output/segRotationXYZ_15.0_15.0_15.0/success/pred_2_18.gif,./output/segRotationXYZ_15.0_15.0_15.0/success/gt_2_18.gif
