Object Index,Accuracy,NameofFiles_preds,NameofFiles_GTs
46,0.71999997,./output/segnum_points_50/success/pred_1_14.gif,./output/segnum_points_50/success/gt_1_14.gif
47,0.79999995,./output/segnum_points_50/success/pred_1_15.gif,./output/segnum_points_50/success/gt_1_15.gif
48,0.96,./output/segnum_points_50/success/pred_1_16.gif,./output/segnum_points_50/success/gt_1_16.gif
49,0.79999995,./output/segnum_points_50/success/pred_1_17.gif,./output/segnum_points_50/success/gt_1_17.gif
50,0.85999995,./output/segnum_points_50/success/pred_1_18.gif,./output/segnum_points_50/success/gt_1_18.gif
51,0.78,./output/segnum_points_50/success/pred_1_19.gif,./output/segnum_points_50/success/gt_1_19.gif
52,0.71999997,./output/segnum_points_50/success/pred_1_20.gif,./output/segnum_points_50/success/gt_1_20.gif
53,0.7,./output/segnum_points_50/success/pred_1_21.gif,./output/segnum_points_50/success/gt_1_21.gif
54,0.45999998,./output/segnum_points_50/fail/pred_1_22.gif,./output/segnum_points_50/fail/gt_1_22.gif
55,0.91999996,./output/segnum_points_50/success/pred_1_23.gif,./output/segnum_points_50/success/gt_1_23.gif
56,0.88,./output/segnum_points_50/success/pred_1_24.gif,./output/segnum_points_50/success/gt_1_24.gif
57,0.79999995,./output/segnum_points_50/success/pred_1_25.gif,./output/segnum_points_50/success/gt_1_25.gif
58,0.9,./output/segnum_points_50/success/pred_1_26.gif,./output/segnum_points_50/success/gt_1_26.gif
59,0.71999997,./output/segnum_points_50/success/pred_1_27.gif,./output/segnum_points_50/success/gt_1_27.gif
60,0.68,./output/segnum_points_50/success/pred_1_28.gif,./output/segnum_points_50/success/gt_1_28.gif
61,0.48,./output/segnum_points_50/fail/pred_1_29.gif,./output/segnum_points_50/fail/gt_1_29.gif
62,0.9,./output/segnum_points_50/success/pred_1_30.gif,./output/segnum_points_50/success/gt_1_30.gif
63,0.84,./output/segnum_points_50/success/pred_1_31.gif,./output/segnum_points_50/success/gt_1_31.gif
64,0.7,./output/segnum_points_50/success/pred_2_0.gif,./output/segnum_points_50/success/gt_2_0.gif
65,0.88,./output/segnum_points_50/success/pred_2_1.gif,./output/segnum_points_50/success/gt_2_1.gif
66,0.97999996,./output/segnum_points_50/success/pred_2_2.gif,./output/segnum_points_50/success/gt_2_2.gif
67,0.64,./output/segnum_points_50/success/pred_2_3.gif,./output/segnum_points_50/success/gt_2_3.gif
68,0.94,./output/segnum_points_50/success/pred_2_4.gif,./output/segnum_points_50/success/gt_2_4.gif
69,0.79999995,./output/segnum_points_50/success/pred_2_5.gif,./output/segnum_points_50/success/gt_2_5.gif
70,0.82,./output/segnum_points_50/success/pred_2_6.gif,./output/segnum_points_50/success/gt_2_6.gif
71,0.94,./output/segnum_points_50/success/pred_2_7.gif,./output/segnum_points_50/success/gt_2_7.gif
72,0.9,./output/segnum_points_50/success/pred_2_8.gif,./output/segnum_points_50/success/gt_2_8.gif
73,0.78,./output/segnum_points_50/success/pred_2_9.gif,./output/segnum_points_50/success/gt_2_9.gif
74,0.74,./output/segnum_points_50/success/pred_2_10.gif,./output/segnum_points_50/success/gt_2_10.gif
75,0.74,./output/segnum_points_50/success/pred_2_11.gif,./output/segnum_points_50/success/gt_2_11.gif
76,0.91999996,./output/segnum_points_50/success/pred_2_12.gif,./output/segnum_points_50/success/gt_2_12.gif
77,0.97999996,./output/segnum_points_50/success/pred_2_13.gif,./output/segnum_points_50/success/gt_2_13.gif
78,0.58,./output/segnum_points_50/success/pred_2_14.gif,./output/segnum_points_50/success/gt_2_14.gif
79,0.71999997,./output/segnum_points_50/success/pred_2_15.gif,./output/segnum_points_50/success/gt_2_15.gif
80,0.44,./output/segnum_points_50/fail/pred_2_16.gif,./output/segnum_points_50/fail/gt_2_16.gif
81,0.68,./output/segnum_points_50/success/pred_2_17.gif,./output/segnum_points_50/success/gt_2_17.gif
82,0.5,./output/segnum_points_50/success/pred_2_18.gif,./output/segnum_points_50/success/gt_2_18.gif
83,0.96,./output/segnum_points_50/success/pred_2_19.gif,./output/segnum_points_50/success/gt_2_19.gif
84,0.68,./output/segnum_points_50/success/pred_2_20.gif,./output/segnum_points_50/success/gt_2_20.gif
85,0.71999997,./output/segnum_points_50/success/pred_2_21.gif,./output/segnum_points_50/success/gt_2_21.gif
86,0.88,./output/segnum_points_50/success/pred_2_22.gif,./output/segnum_points_50/success/gt_2_22.gif
87,0.9,./output/segnum_points_50/success/pred_2_23.gif,./output/segnum_points_50/success/gt_2_23.gif
88,0.84,./output/segnum_points_50/success/pred_2_24.gif,./output/segnum_points_50/success/gt_2_24.gif
89,0.71999997,./output/segnum_points_50/success/pred_2_25.gif,./output/segnum_points_50/success/gt_2_25.gif
90,0.42,./output/segnum_points_50/fail/pred_2_26.gif,./output/segnum_points_50/fail/gt_2_26.gif
91,0.91999996,./output/segnum_points_50/success/pred_2_27.gif,./output/segnum_points_50/success/gt_2_27.gif
92,0.85999995,./output/segnum_points_50/success/pred_2_28.gif,./output/segnum_points_50/success/gt_2_28.gif
93,0.64,./output/segnum_points_50/success/pred_2_29.gif,./output/segnum_points_50/success/gt_2_29.gif
94,0.79999995,./output/segnum_points_50/success/pred_2_30.gif,./output/segnum_points_50/success/gt_2_30.gif
95,0.65999997,./output/segnum_points_50/success/pred_2_31.gif,./output/segnum_points_50/success/gt_2_31.gif
96,0.58,./output/segnum_points_50/success/pred_3_0.gif,./output/segnum_points_50/success/gt_3_0.gif
97,0.44,./output/segnum_points_50/fail/pred_3_1.gif,./output/segnum_points_50/fail/gt_3_1.gif
98,0.94,./output/segnum_points_50/success/pred_3_2.gif,./output/segnum_points_50/success/gt_3_2.gif
99,0.78,./output/segnum_points_50/success/pred_3_3.gif,./output/segnum_points_50/success/gt_3_3.gif
100,0.84,./output/segnum_points_50/success/pred_3_4.gif,./output/segnum_points_50/success/gt_3_4.gif
101,0.76,./output/segnum_points_50/success/pred_3_5.gif,./output/segnum_points_50/success/gt_3_5.gif
102,0.78,./output/segnum_points_50/success/pred_3_6.gif,./output/segnum_points_50/success/gt_3_6.gif
103,0.84,./output/segnum_points_50/success/pred_3_7.gif,./output/segnum_points_50/success/gt_3_7.gif
104,0.79999995,./output/segnum_points_50/success/pred_3_8.gif,./output/segnum_points_50/success/gt_3_8.gif
105,0.62,./output/segnum_points_50/success/pred_3_9.gif,./output/segnum_points_50/success/gt_3_9.gif
106,0.82,./output/segnum_points_50/success/pred_3_10.gif,./output/segnum_points_50/success/gt_3_10.gif
107,0.78,./output/segnum_points_50/success/pred_3_11.gif,./output/segnum_points_50/success/gt_3_11.gif
108,0.94,./output/segnum_points_50/success/pred_3_12.gif,./output/segnum_points_50/success/gt_3_12.gif
109,0.58,./output/segnum_points_50/success/pred_3_13.gif,./output/segnum_points_50/success/gt_3_13.gif
110,0.88,./output/segnum_points_50/success/pred_3_14.gif,./output/segnum_points_50/success/gt_3_14.gif
111,0.58,./output/segnum_points_50/success/pred_3_15.gif,./output/segnum_points_50/success/gt_3_15.gif
112,0.78,./output/segnum_points_50/success/pred_3_16.gif,./output/segnum_points_50/success/gt_3_16.gif
113,0.94,./output/segnum_points_50/success/pred_3_17.gif,./output/segnum_points_50/success/gt_3_17.gif
114,0.44,./output/segnum_points_50/fail/pred_3_18.gif,./output/segnum_points_50/fail/gt_3_18.gif
115,0.84,./output/segnum_points_50/success/pred_3_19.gif,./output/segnum_points_50/success/gt_3_19.gif
116,0.44,./output/segnum_points_50/fail/pred_3_20.gif,./output/segnum_points_50/fail/gt_3_20.gif
117,0.91999996,./output/segnum_points_50/success/pred_3_21.gif,./output/segnum_points_50/success/gt_3_21.gif
118,0.9,./output/segnum_points_50/success/pred_3_22.gif,./output/segnum_points_50/success/gt_3_22.gif
119,0.59999996,./output/segnum_points_50/success/pred_3_23.gif,./output/segnum_points_50/success/gt_3_23.gif
120,0.88,./output/segnum_points_50/success/pred_3_24.gif,./output/segnum_points_50/success/gt_3_24.gif
121,0.79999995,./output/segnum_points_50/success/pred_3_25.gif,./output/segnum_points_50/success/gt_3_25.gif
122,0.76,./output/segnum_points_50/success/pred_3_26.gif,./output/segnum_points_50/success/gt_3_26.gif
123,0.7,./output/segnum_points_50/success/pred_3_27.gif,./output/segnum_points_50/success/gt_3_27.gif
124,0.45999998,./output/segnum_points_50/fail/pred_3_28.gif,./output/segnum_points_50/fail/gt_3_28.gif
125,0.65999997,./output/segnum_points_50/success/pred_3_29.gif,./output/segnum_points_50/success/gt_3_29.gif
126,0.82,./output/segnum_points_50/success/pred_3_30.gif,./output/segnum_points_50/success/gt_3_30.gif
127,0.79999995,./output/segnum_points_50/success/pred_3_31.gif,./output/segnum_points_50/success/gt_3_31.gif
128,0.7,./output/segnum_points_50/success/pred_4_0.gif,./output/segnum_points_50/success/gt_4_0.gif
129,0.85999995,./output/segnum_points_50/success/pred_4_1.gif,./output/segnum_points_50/success/gt_4_1.gif
130,0.7,./output/segnum_points_50/success/pred_4_2.gif,./output/segnum_points_50/success/gt_4_2.gif
131,0.82,./output/segnum_points_50/success/pred_4_3.gif,./output/segnum_points_50/success/gt_4_3.gif
132,0.56,./output/segnum_points_50/success/pred_4_4.gif,./output/segnum_points_50/success/gt_4_4.gif
133,0.85999995,./output/segnum_points_50/success/pred_4_5.gif,./output/segnum_points_50/success/gt_4_5.gif
134,0.44,./output/segnum_points_50/fail/pred_4_6.gif,./output/segnum_points_50/fail/gt_4_6.gif
135,0.71999997,./output/segnum_points_50/success/pred_4_7.gif,./output/segnum_points_50/success/gt_4_7.gif
136,0.79999995,./output/segnum_points_50/success/pred_4_8.gif,./output/segnum_points_50/success/gt_4_8.gif
137,0.85999995,./output/segnum_points_50/success/pred_4_9.gif,./output/segnum_points_50/success/gt_4_9.gif
138,0.9,./output/segnum_points_50/success/pred_4_10.gif,./output/segnum_points_50/success/gt_4_10.gif
139,0.76,./output/segnum_points_50/success/pred_4_11.gif,./output/segnum_points_50/success/gt_4_11.gif
140,0.68,./output/segnum_points_50/success/pred_4_12.gif,./output/segnum_points_50/success/gt_4_12.gif
141,0.88,./output/segnum_points_50/success/pred_4_13.gif,./output/segnum_points_50/success/gt_4_13.gif
142,0.7,./output/segnum_points_50/success/pred_4_14.gif,./output/segnum_points_50/success/gt_4_14.gif
143,0.52,./output/segnum_points_50/success/pred_4_15.gif,./output/segnum_points_50/success/gt_4_15.gif
144,0.78,./output/segnum_points_50/success/pred_4_16.gif,./output/segnum_points_50/success/gt_4_16.gif
145,0.94,./output/segnum_points_50/success/pred_4_17.gif,./output/segnum_points_50/success/gt_4_17.gif
146,0.79999995,./output/segnum_points_50/success/pred_4_18.gif,./output/segnum_points_50/success/gt_4_18.gif
147,0.88,./output/segnum_points_50/success/pred_4_19.gif,./output/segnum_points_50/success/gt_4_19.gif
148,0.79999995,./output/segnum_points_50/success/pred_4_20.gif,./output/segnum_points_50/success/gt_4_20.gif
149,0.96,./output/segnum_points_50/success/pred_4_21.gif,./output/segnum_points_50/success/gt_4_21.gif
150,0.9,./output/segnum_points_50/success/pred_4_22.gif,./output/segnum_points_50/success/gt_4_22.gif
151,0.76,./output/segnum_points_50/success/pred_4_23.gif,./output/segnum_points_50/success/gt_4_23.gif
152,0.68,./output/segnum_points_50/success/pred_4_24.gif,./output/segnum_points_50/success/gt_4_24.gif
153,0.85999995,./output/segnum_points_50/success/pred_4_25.gif,./output/segnum_points_50/success/gt_4_25.gif
154,0.96,./output/segnum_points_50/success/pred_4_26.gif,./output/segnum_points_50/success/gt_4_26.gif
155,0.96,./output/segnum_points_50/success/pred_4_27.gif,./output/segnum_points_50/success/gt_4_27.gif
156,0.45999998,./output/segnum_points_50/fail/pred_4_28.gif,./output/segnum_points_50/fail/gt_4_28.gif
157,0.78,./output/segnum_points_50/success/pred_4_29.gif,./output/segnum_points_50/success/gt_4_29.gif
158,0.88,./output/segnum_points_50/success/pred_4_30.gif,./output/segnum_points_50/success/gt_4_30.gif
159,0.9,./output/segnum_points_50/success/pred_4_31.gif,./output/segnum_points_50/success/gt_4_31.gif
160,0.84,./output/segnum_points_50/success/pred_5_0.gif,./output/segnum_points_50/success/gt_5_0.gif
161,0.71999997,./output/segnum_points_50/success/pred_5_1.gif,./output/segnum_points_50/success/gt_5_1.gif
162,0.94,./output/segnum_points_50/success/pred_5_2.gif,./output/segnum_points_50/success/gt_5_2.gif
163,0.52,./output/segnum_points_50/success/pred_5_3.gif,./output/segnum_points_50/success/gt_5_3.gif
164,0.38,./output/segnum_points_50/fail/pred_5_4.gif,./output/segnum_points_50/fail/gt_5_4.gif
165,0.5,./output/segnum_points_50/success/pred_5_5.gif,./output/segnum_points_50/success/gt_5_5.gif
166,0.74,./output/segnum_points_50/success/pred_5_6.gif,./output/segnum_points_50/success/gt_5_6.gif
167,0.88,./output/segnum_points_50/success/pred_5_7.gif,./output/segnum_points_50/success/gt_5_7.gif
168,0.5,./output/segnum_points_50/success/pred_5_8.gif,./output/segnum_points_50/success/gt_5_8.gif
169,0.52,./output/segnum_points_50/success/pred_5_9.gif,./output/segnum_points_50/success/gt_5_9.gif
170,0.91999996,./output/segnum_points_50/success/pred_5_10.gif,./output/segnum_points_50/success/gt_5_10.gif
171,0.65999997,./output/segnum_points_50/success/pred_5_11.gif,./output/segnum_points_50/success/gt_5_11.gif
172,0.84,./output/segnum_points_50/success/pred_5_12.gif,./output/segnum_points_50/success/gt_5_12.gif
173,0.76,./output/segnum_points_50/success/pred_5_13.gif,./output/segnum_points_50/success/gt_5_13.gif
174,0.68,./output/segnum_points_50/success/pred_5_14.gif,./output/segnum_points_50/success/gt_5_14.gif
175,0.64,./output/segnum_points_50/success/pred_5_15.gif,./output/segnum_points_50/success/gt_5_15.gif
176,0.56,./output/segnum_points_50/success/pred_5_16.gif,./output/segnum_points_50/success/gt_5_16.gif
177,0.97999996,./output/segnum_points_50/success/pred_5_17.gif,./output/segnum_points_50/success/gt_5_17.gif
178,0.68,./output/segnum_points_50/success/pred_5_18.gif,./output/segnum_points_50/success/gt_5_18.gif
179,0.82,./output/segnum_points_50/success/pred_5_19.gif,./output/segnum_points_50/success/gt_5_19.gif
180,0.5,./output/segnum_points_50/success/pred_5_20.gif,./output/segnum_points_50/success/gt_5_20.gif
181,0.74,./output/segnum_points_50/success/pred_5_21.gif,./output/segnum_points_50/success/gt_5_21.gif
182,0.65999997,./output/segnum_points_50/success/pred_5_22.gif,./output/segnum_points_50/success/gt_5_22.gif
183,0.64,./output/segnum_points_50/success/pred_5_23.gif,./output/segnum_points_50/success/gt_5_23.gif
184,0.91999996,./output/segnum_points_50/success/pred_5_24.gif,./output/segnum_points_50/success/gt_5_24.gif
185,0.82,./output/segnum_points_50/success/pred_5_25.gif,./output/segnum_points_50/success/gt_5_25.gif
186,0.9,./output/segnum_points_50/success/pred_5_26.gif,./output/segnum_points_50/success/gt_5_26.gif
187,0.84,./output/segnum_points_50/success/pred_5_27.gif,./output/segnum_points_50/success/gt_5_27.gif
188,0.97999996,./output/segnum_points_50/success/pred_5_28.gif,./output/segnum_points_50/success/gt_5_28.gif
189,0.96,./output/segnum_points_50/success/pred_5_29.gif,./output/segnum_points_50/success/gt_5_29.gif
190,0.82,./output/segnum_points_50/success/pred_5_30.gif,./output/segnum_points_50/success/gt_5_30.gif
191,0.94,./output/segnum_points_50/success/pred_5_31.gif,./output/segnum_points_50/success/gt_5_31.gif
192,0.68,./output/segnum_points_50/success/pred_6_0.gif,./output/segnum_points_50/success/gt_6_0.gif
193,0.44,./output/segnum_points_50/fail/pred_6_1.gif,./output/segnum_points_50/fail/gt_6_1.gif
194,0.78,./output/segnum_points_50/success/pred_6_2.gif,./output/segnum_points_50/success/gt_6_2.gif
195,0.82,./output/segnum_points_50/success/pred_6_3.gif,./output/segnum_points_50/success/gt_6_3.gif
196,0.82,./output/segnum_points_50/success/pred_6_4.gif,./output/segnum_points_50/success/gt_6_4.gif
197,0.74,./output/segnum_points_50/success/pred_6_5.gif,./output/segnum_points_50/success/gt_6_5.gif
198,0.58,./output/segnum_points_50/success/pred_6_6.gif,./output/segnum_points_50/success/gt_6_6.gif
199,0.91999996,./output/segnum_points_50/success/pred_6_7.gif,./output/segnum_points_50/success/gt_6_7.gif
200,0.59999996,./output/segnum_points_50/success/pred_6_8.gif,./output/segnum_points_50/success/gt_6_8.gif
201,0.91999996,./output/segnum_points_50/success/pred_6_9.gif,./output/segnum_points_50/success/gt_6_9.gif
202,0.85999995,./output/segnum_points_50/success/pred_6_10.gif,./output/segnum_points_50/success/gt_6_10.gif
203,0.9,./output/segnum_points_50/success/pred_6_11.gif,./output/segnum_points_50/success/gt_6_11.gif
204,0.82,./output/segnum_points_50/success/pred_6_12.gif,./output/segnum_points_50/success/gt_6_12.gif
205,0.79999995,./output/segnum_points_50/success/pred_6_13.gif,./output/segnum_points_50/success/gt_6_13.gif
206,0.85999995,./output/segnum_points_50/success/pred_6_14.gif,./output/segnum_points_50/success/gt_6_14.gif
207,0.85999995,./output/segnum_points_50/success/pred_6_15.gif,./output/segnum_points_50/success/gt_6_15.gif
208,0.82,./output/segnum_points_50/success/pred_6_16.gif,./output/segnum_points_50/success/gt_6_16.gif
209,0.9,./output/segnum_points_50/success/pred_6_17.gif,./output/segnum_points_50/success/gt_6_17.gif
210,0.65999997,./output/segnum_points_50/success/pred_6_18.gif,./output/segnum_points_50/success/gt_6_18.gif
211,0.85999995,./output/segnum_points_50/success/pred_6_19.gif,./output/segnum_points_50/success/gt_6_19.gif
212,0.82,./output/segnum_points_50/success/pred_6_20.gif,./output/segnum_points_50/success/gt_6_20.gif
213,0.45999998,./output/segnum_points_50/fail/pred_6_21.gif,./output/segnum_points_50/fail/gt_6_21.gif
214,0.85999995,./output/segnum_points_50/success/pred_6_22.gif,./output/segnum_points_50/success/gt_6_22.gif
215,0.9,./output/segnum_points_50/success/pred_6_23.gif,./output/segnum_points_50/success/gt_6_23.gif
216,0.59999996,./output/segnum_points_50/success/pred_6_24.gif,./output/segnum_points_50/success/gt_6_24.gif
217,0.62,./output/segnum_points_50/success/pred_6_25.gif,./output/segnum_points_50/success/gt_6_25.gif
218,0.7,./output/segnum_points_50/success/pred_6_26.gif,./output/segnum_points_50/success/gt_6_26.gif
219,0.91999996,./output/segnum_points_50/success/pred_6_27.gif,./output/segnum_points_50/success/gt_6_27.gif
220,0.82,./output/segnum_points_50/success/pred_6_28.gif,./output/segnum_points_50/success/gt_6_28.gif
221,0.74,./output/segnum_points_50/success/pred_6_29.gif,./output/segnum_points_50/success/gt_6_29.gif
222,0.9,./output/segnum_points_50/success/pred_6_30.gif,./output/segnum_points_50/success/gt_6_30.gif
223,0.59999996,./output/segnum_points_50/success/pred_6_31.gif,./output/segnum_points_50/success/gt_6_31.gif
224,0.79999995,./output/segnum_points_50/success/pred_7_0.gif,./output/segnum_points_50/success/gt_7_0.gif
225,0.68,./output/segnum_points_50/success/pred_7_1.gif,./output/segnum_points_50/success/gt_7_1.gif
226,0.68,./output/segnum_points_50/success/pred_7_2.gif,./output/segnum_points_50/success/gt_7_2.gif
227,0.56,./output/segnum_points_50/success/pred_7_3.gif,./output/segnum_points_50/success/gt_7_3.gif
228,0.74,./output/segnum_points_50/success/pred_7_4.gif,./output/segnum_points_50/success/gt_7_4.gif
229,0.9,./output/segnum_points_50/success/pred_7_5.gif,./output/segnum_points_50/success/gt_7_5.gif
230,0.88,./output/segnum_points_50/success/pred_7_6.gif,./output/segnum_points_50/success/gt_7_6.gif
231,0.94,./output/segnum_points_50/success/pred_7_7.gif,./output/segnum_points_50/success/gt_7_7.gif
232,0.42,./output/segnum_points_50/fail/pred_7_8.gif,./output/segnum_points_50/fail/gt_7_8.gif
233,0.91999996,./output/segnum_points_50/success/pred_7_9.gif,./output/segnum_points_50/success/gt_7_9.gif
234,0.74,./output/segnum_points_50/success/pred_7_10.gif,./output/segnum_points_50/success/gt_7_10.gif
235,0.38,./output/segnum_points_50/fail/pred_7_11.gif,./output/segnum_points_50/fail/gt_7_11.gif
236,0.94,./output/segnum_points_50/success/pred_7_12.gif,./output/segnum_points_50/success/gt_7_12.gif
237,0.59999996,./output/segnum_points_50/success/pred_7_13.gif,./output/segnum_points_50/success/gt_7_13.gif
238,0.62,./output/segnum_points_50/success/pred_7_14.gif,./output/segnum_points_50/success/gt_7_14.gif
239,0.88,./output/segnum_points_50/success/pred_7_15.gif,./output/segnum_points_50/success/gt_7_15.gif
240,0.94,./output/segnum_points_50/success/pred_7_16.gif,./output/segnum_points_50/success/gt_7_16.gif
241,0.94,./output/segnum_points_50/success/pred_7_17.gif,./output/segnum_points_50/success/gt_7_17.gif
242,0.68,./output/segnum_points_50/success/pred_7_18.gif,./output/segnum_points_50/success/gt_7_18.gif
243,0.84,./output/segnum_points_50/success/pred_7_19.gif,./output/segnum_points_50/success/gt_7_19.gif
244,0.88,./output/segnum_points_50/success/pred_7_20.gif,./output/segnum_points_50/success/gt_7_20.gif
245,0.79999995,./output/segnum_points_50/success/pred_7_21.gif,./output/segnum_points_50/success/gt_7_21.gif
246,0.94,./output/segnum_points_50/success/pred_7_22.gif,./output/segnum_points_50/success/gt_7_22.gif
247,0.53999996,./output/segnum_points_50/success/pred_7_23.gif,./output/segnum_points_50/success/gt_7_23.gif
248,0.94,./output/segnum_points_50/success/pred_7_24.gif,./output/segnum_points_50/success/gt_7_24.gif
249,0.94,./output/segnum_points_50/success/pred_7_25.gif,./output/segnum_points_50/success/gt_7_25.gif
250,0.85999995,./output/segnum_points_50/success/pred_7_26.gif,./output/segnum_points_50/success/gt_7_26.gif
251,0.97999996,./output/segnum_points_50/success/pred_7_27.gif,./output/segnum_points_50/success/gt_7_27.gif
252,0.79999995,./output/segnum_points_50/success/pred_7_28.gif,./output/segnum_points_50/success/gt_7_28.gif
253,0.96,./output/segnum_points_50/success/pred_7_29.gif,./output/segnum_points_50/success/gt_7_29.gif
254,0.52,./output/segnum_points_50/success/pred_7_30.gif,./output/segnum_points_50/success/gt_7_30.gif
255,0.88,./output/segnum_points_50/success/pred_7_31.gif,./output/segnum_points_50/success/gt_7_31.gif
256,0.76,./output/segnum_points_50/success/pred_8_0.gif,./output/segnum_points_50/success/gt_8_0.gif
257,0.82,./output/segnum_points_50/success/pred_8_1.gif,./output/segnum_points_50/success/gt_8_1.gif
258,0.96,./output/segnum_points_50/success/pred_8_2.gif,./output/segnum_points_50/success/gt_8_2.gif
259,0.52,./output/segnum_points_50/success/pred_8_3.gif,./output/segnum_points_50/success/gt_8_3.gif
260,0.56,./output/segnum_points_50/success/pred_8_4.gif,./output/segnum_points_50/success/gt_8_4.gif
261,0.88,./output/segnum_points_50/success/pred_8_5.gif,./output/segnum_points_50/success/gt_8_5.gif
262,0.74,./output/segnum_points_50/success/pred_8_6.gif,./output/segnum_points_50/success/gt_8_6.gif
263,0.85999995,./output/segnum_points_50/success/pred_8_7.gif,./output/segnum_points_50/success/gt_8_7.gif
