Object Index,Accuracy,NameofFiles_preds,NameofFiles_GTs
232,0.67800003,./output/segnum_points_1000/success/pred_7_8.gif,./output/segnum_points_1000/success/gt_7_8.gif
233,0.94100004,./output/segnum_points_1000/success/pred_7_9.gif,./output/segnum_points_1000/success/gt_7_9.gif
234,0.823,./output/segnum_points_1000/success/pred_7_10.gif,./output/segnum_points_1000/success/gt_7_10.gif
235,0.48600003,./output/segnum_points_1000/fail/pred_7_11.gif,./output/segnum_points_1000/fail/gt_7_11.gif
236,0.98700005,./output/segnum_points_1000/success/pred_7_12.gif,./output/segnum_points_1000/success/gt_7_12.gif
237,0.75900006,./output/segnum_points_1000/success/pred_7_13.gif,./output/segnum_points_1000/success/gt_7_13.gif
238,0.60200006,./output/segnum_points_1000/success/pred_7_14.gif,./output/segnum_points_1000/success/gt_7_14.gif
239,0.98300004,./output/segnum_points_1000/success/pred_7_15.gif,./output/segnum_points_1000/success/gt_7_15.gif
240,0.92800003,./output/segnum_points_1000/success/pred_7_16.gif,./output/segnum_points_1000/success/gt_7_16.gif
241,0.98100007,./output/segnum_points_1000/success/pred_7_17.gif,./output/segnum_points_1000/success/gt_7_17.gif
242,0.97200006,./output/segnum_points_1000/success/pred_7_18.gif,./output/segnum_points_1000/success/gt_7_18.gif
243,0.984,./output/segnum_points_1000/success/pred_7_19.gif,./output/segnum_points_1000/success/gt_7_19.gif
244,0.9620001,./output/segnum_points_1000/success/pred_7_20.gif,./output/segnum_points_1000/success/gt_7_20.gif
245,0.97400004,./output/segnum_points_1000/success/pred_7_21.gif,./output/segnum_points_1000/success/gt_7_21.gif
246,0.98,./output/segnum_points_1000/success/pred_7_22.gif,./output/segnum_points_1000/success/gt_7_22.gif
247,0.94900006,./output/segnum_points_1000/success/pred_7_23.gif,./output/segnum_points_1000/success/gt_7_23.gif
248,0.94600004,./output/segnum_points_1000/success/pred_7_24.gif,./output/segnum_points_1000/success/gt_7_24.gif
249,0.938,./output/segnum_points_1000/success/pred_7_25.gif,./output/segnum_points_1000/success/gt_7_25.gif
250,0.97200006,./output/segnum_points_1000/success/pred_7_26.gif,./output/segnum_points_1000/success/gt_7_26.gif
