Object Index,Accuracy,NameofFiles_preds,NameofFiles_GTs
86,0.17729999,./output/segRotationX_150.0/fail/pred_2_22.gif,./output/segRotationX_150.0/fail/gt_2_22.gif
87,0.23169999,./output/segRotationX_150.0/fail/pred_2_23.gif,./output/segRotationX_150.0/fail/gt_2_23.gif
88,0.1692,./output/segRotationX_150.0/fail/pred_2_24.gif,./output/segRotationX_150.0/fail/gt_2_24.gif
89,0.1792,./output/segRotationX_150.0/fail/pred_2_25.gif,./output/segRotationX_150.0/fail/gt_2_25.gif
90,0.2906,./output/segRotationX_150.0/fail/pred_2_26.gif,./output/segRotationX_150.0/fail/gt_2_26.gif
91,0.095699996,./output/segRotationX_150.0/fail/pred_2_27.gif,./output/segRotationX_150.0/fail/gt_2_27.gif
92,0.2233,./output/segRotationX_150.0/fail/pred_2_28.gif,./output/segRotationX_150.0/fail/gt_2_28.gif
93,0.1919,./output/segRotationX_150.0/fail/pred_2_29.gif,./output/segRotationX_150.0/fail/gt_2_29.gif
94,0.1677,./output/segRotationX_150.0/fail/pred_2_30.gif,./output/segRotationX_150.0/fail/gt_2_30.gif
95,0.2076,./output/segRotationX_150.0/fail/pred_2_31.gif,./output/segRotationX_150.0/fail/gt_2_31.gif
96,0.19319999,./output/segRotationX_150.0/fail/pred_3_0.gif,./output/segRotationX_150.0/fail/gt_3_0.gif
97,0.1305,./output/segRotationX_150.0/fail/pred_3_1.gif,./output/segRotationX_150.0/fail/gt_3_1.gif
98,0.353,./output/segRotationX_150.0/fail/pred_3_2.gif,./output/segRotationX_150.0/fail/gt_3_2.gif
99,0.110599995,./output/segRotationX_150.0/fail/pred_3_3.gif,./output/segRotationX_150.0/fail/gt_3_3.gif
100,0.27789998,./output/segRotationX_150.0/fail/pred_3_4.gif,./output/segRotationX_150.0/fail/gt_3_4.gif
101,0.1863,./output/segRotationX_150.0/fail/pred_3_5.gif,./output/segRotationX_150.0/fail/gt_3_5.gif
102,0.2193,./output/segRotationX_150.0/fail/pred_3_6.gif,./output/segRotationX_150.0/fail/gt_3_6.gif
103,0.14019999,./output/segRotationX_150.0/fail/pred_3_7.gif,./output/segRotationX_150.0/fail/gt_3_7.gif
104,0.2608,./output/segRotationX_150.0/fail/pred_3_8.gif,./output/segRotationX_150.0/fail/gt_3_8.gif
105,0.2095,./output/segRotationX_150.0/fail/pred_3_9.gif,./output/segRotationX_150.0/fail/gt_3_9.gif
106,0.29909998,./output/segRotationX_150.0/fail/pred_3_10.gif,./output/segRotationX_150.0/fail/gt_3_10.gif
107,0.2836,./output/segRotationX_150.0/fail/pred_3_11.gif,./output/segRotationX_150.0/fail/gt_3_11.gif
108,0.1855,./output/segRotationX_150.0/fail/pred_3_12.gif,./output/segRotationX_150.0/fail/gt_3_12.gif
109,0.44309998,./output/segRotationX_150.0/fail/pred_3_13.gif,./output/segRotationX_150.0/fail/gt_3_13.gif
110,0.2253,./output/segRotationX_150.0/fail/pred_3_14.gif,./output/segRotationX_150.0/fail/gt_3_14.gif
111,0.21869999,./output/segRotationX_150.0/fail/pred_3_15.gif,./output/segRotationX_150.0/fail/gt_3_15.gif
112,0.102299996,./output/segRotationX_150.0/fail/pred_3_16.gif,./output/segRotationX_150.0/fail/gt_3_16.gif
113,0.22029999,./output/segRotationX_150.0/fail/pred_3_17.gif,./output/segRotationX_150.0/fail/gt_3_17.gif
114,0.21329999,./output/segRotationX_150.0/fail/pred_3_18.gif,./output/segRotationX_150.0/fail/gt_3_18.gif
115,0.1016,./output/segRotationX_150.0/fail/pred_3_19.gif,./output/segRotationX_150.0/fail/gt_3_19.gif
116,0.17119999,./output/segRotationX_150.0/fail/pred_3_20.gif,./output/segRotationX_150.0/fail/gt_3_20.gif
117,0.2602,./output/segRotationX_150.0/fail/pred_3_21.gif,./output/segRotationX_150.0/fail/gt_3_21.gif
118,0.30859998,./output/segRotationX_150.0/fail/pred_3_22.gif,./output/segRotationX_150.0/fail/gt_3_22.gif
119,0.2689,./output/segRotationX_150.0/fail/pred_3_23.gif,./output/segRotationX_150.0/fail/gt_3_23.gif
120,0.1942,./output/segRotationX_150.0/fail/pred_3_24.gif,./output/segRotationX_150.0/fail/gt_3_24.gif
121,0.1051,./output/segRotationX_150.0/fail/pred_3_25.gif,./output/segRotationX_150.0/fail/gt_3_25.gif
122,0.1278,./output/segRotationX_150.0/fail/pred_3_26.gif,./output/segRotationX_150.0/fail/gt_3_26.gif
123,0.1753,./output/segRotationX_150.0/fail/pred_3_27.gif,./output/segRotationX_150.0/fail/gt_3_27.gif
124,0.239,./output/segRotationX_150.0/fail/pred_3_28.gif,./output/segRotationX_150.0/fail/gt_3_28.gif
125,0.1797,./output/segRotationX_150.0/fail/pred_3_29.gif,./output/segRotationX_150.0/fail/gt_3_29.gif
126,0.3024,./output/segRotationX_150.0/fail/pred_3_30.gif,./output/segRotationX_150.0/fail/gt_3_30.gif
127,0.17979999,./output/segRotationX_150.0/fail/pred_3_31.gif,./output/segRotationX_150.0/fail/gt_3_31.gif
128,0.17979999,./output/segRotationX_150.0/fail/pred_4_0.gif,./output/segRotationX_150.0/fail/gt_4_0.gif
129,0.2503,./output/segRotationX_150.0/fail/pred_4_1.gif,./output/segRotationX_150.0/fail/gt_4_1.gif
130,0.25149998,./output/segRotationX_150.0/fail/pred_4_2.gif,./output/segRotationX_150.0/fail/gt_4_2.gif
131,0.255,./output/segRotationX_150.0/fail/pred_4_3.gif,./output/segRotationX_150.0/fail/gt_4_3.gif
132,0.31059998,./output/segRotationX_150.0/fail/pred_4_4.gif,./output/segRotationX_150.0/fail/gt_4_4.gif
133,0.1987,./output/segRotationX_150.0/fail/pred_4_5.gif,./output/segRotationX_150.0/fail/gt_4_5.gif
134,0.22219999,./output/segRotationX_150.0/fail/pred_4_6.gif,./output/segRotationX_150.0/fail/gt_4_6.gif
135,0.5147,./output/segRotationX_150.0/success/pred_4_7.gif,./output/segRotationX_150.0/success/gt_4_7.gif
136,0.1669,./output/segRotationX_150.0/fail/pred_4_8.gif,./output/segRotationX_150.0/fail/gt_4_8.gif
137,0.1876,./output/segRotationX_150.0/fail/pred_4_9.gif,./output/segRotationX_150.0/fail/gt_4_9.gif
138,0.2841,./output/segRotationX_150.0/fail/pred_4_10.gif,./output/segRotationX_150.0/fail/gt_4_10.gif
139,0.24239999,./output/segRotationX_150.0/fail/pred_4_11.gif,./output/segRotationX_150.0/fail/gt_4_11.gif
140,0.32299998,./output/segRotationX_150.0/fail/pred_4_12.gif,./output/segRotationX_150.0/fail/gt_4_12.gif
141,0.2818,./output/segRotationX_150.0/fail/pred_4_13.gif,./output/segRotationX_150.0/fail/gt_4_13.gif
142,0.089899994,./output/segRotationX_150.0/fail/pred_4_14.gif,./output/segRotationX_150.0/fail/gt_4_14.gif
143,0.24239999,./output/segRotationX_150.0/fail/pred_4_15.gif,./output/segRotationX_150.0/fail/gt_4_15.gif
144,0.2201,./output/segRotationX_150.0/fail/pred_4_16.gif,./output/segRotationX_150.0/fail/gt_4_16.gif
