Object Index,Accuracy,NameofFiles_preds,NameofFiles_GTs
74,0.79289997,./output/segRotationX_15.0/success/pred_2_10.gif,./output/segRotationX_15.0/success/gt_2_10.gif
75,0.86509997,./output/segRotationX_15.0/success/pred_2_11.gif,./output/segRotationX_15.0/success/gt_2_11.gif
76,0.9307,./output/segRotationX_15.0/success/pred_2_12.gif,./output/segRotationX_15.0/success/gt_2_12.gif
77,0.6421,./output/segRotationX_15.0/success/pred_2_13.gif,./output/segRotationX_15.0/success/gt_2_13.gif
78,0.84499997,./output/segRotationX_15.0/success/pred_2_14.gif,./output/segRotationX_15.0/success/gt_2_14.gif
79,0.7719,./output/segRotationX_15.0/success/pred_2_15.gif,./output/segRotationX_15.0/success/gt_2_15.gif
80,0.84779996,./output/segRotationX_15.0/success/pred_2_16.gif,./output/segRotationX_15.0/success/gt_2_16.gif
81,0.7596,./output/segRotationX_15.0/success/pred_2_17.gif,./output/segRotationX_15.0/success/gt_2_17.gif
82,0.78849995,./output/segRotationX_15.0/success/pred_2_18.gif,./output/segRotationX_15.0/success/gt_2_18.gif
83,0.9522,./output/segRotationX_15.0/success/pred_2_19.gif,./output/segRotationX_15.0/success/gt_2_19.gif
84,0.8778,./output/segRotationX_15.0/success/pred_2_20.gif,./output/segRotationX_15.0/success/gt_2_20.gif
85,0.66319996,./output/segRotationX_15.0/success/pred_2_21.gif,./output/segRotationX_15.0/success/gt_2_21.gif
86,0.92679995,./output/segRotationX_15.0/success/pred_2_22.gif,./output/segRotationX_15.0/success/gt_2_22.gif
87,0.9112,./output/segRotationX_15.0/success/pred_2_23.gif,./output/segRotationX_15.0/success/gt_2_23.gif
88,0.85969996,./output/segRotationX_15.0/success/pred_2_24.gif,./output/segRotationX_15.0/success/gt_2_24.gif
89,0.90669996,./output/segRotationX_15.0/success/pred_2_25.gif,./output/segRotationX_15.0/success/gt_2_25.gif
90,0.65999997,./output/segRotationX_15.0/success/pred_2_26.gif,./output/segRotationX_15.0/success/gt_2_26.gif
91,0.88989997,./output/segRotationX_15.0/success/pred_2_27.gif,./output/segRotationX_15.0/success/gt_2_27.gif
92,0.923,./output/segRotationX_15.0/success/pred_2_28.gif,./output/segRotationX_15.0/success/gt_2_28.gif
93,0.7611,./output/segRotationX_15.0/success/pred_2_29.gif,./output/segRotationX_15.0/success/gt_2_29.gif
94,0.93969995,./output/segRotationX_15.0/success/pred_2_30.gif,./output/segRotationX_15.0/success/gt_2_30.gif
95,0.6986,./output/segRotationX_15.0/success/pred_2_31.gif,./output/segRotationX_15.0/success/gt_2_31.gif
96,0.5876,./output/segRotationX_15.0/success/pred_3_0.gif,./output/segRotationX_15.0/success/gt_3_0.gif
97,0.792,./output/segRotationX_15.0/success/pred_3_1.gif,./output/segRotationX_15.0/success/gt_3_1.gif
98,0.93189996,./output/segRotationX_15.0/success/pred_3_2.gif,./output/segRotationX_15.0/success/gt_3_2.gif
99,0.92969996,./output/segRotationX_15.0/success/pred_3_3.gif,./output/segRotationX_15.0/success/gt_3_3.gif
100,0.8946,./output/segRotationX_15.0/success/pred_3_4.gif,./output/segRotationX_15.0/success/gt_3_4.gif
101,0.93979996,./output/segRotationX_15.0/success/pred_3_5.gif,./output/segRotationX_15.0/success/gt_3_5.gif
102,0.92179996,./output/segRotationX_15.0/success/pred_3_6.gif,./output/segRotationX_15.0/success/gt_3_6.gif
103,0.9016,./output/segRotationX_15.0/success/pred_3_7.gif,./output/segRotationX_15.0/success/gt_3_7.gif
104,0.7513,./output/segRotationX_15.0/success/pred_3_8.gif,./output/segRotationX_15.0/success/gt_3_8.gif
105,0.8275,./output/segRotationX_15.0/success/pred_3_9.gif,./output/segRotationX_15.0/success/gt_3_9.gif
106,0.90569997,./output/segRotationX_15.0/success/pred_3_10.gif,./output/segRotationX_15.0/success/gt_3_10.gif
107,0.9145,./output/segRotationX_15.0/success/pred_3_11.gif,./output/segRotationX_15.0/success/gt_3_11.gif
108,0.964,./output/segRotationX_15.0/success/pred_3_12.gif,./output/segRotationX_15.0/success/gt_3_12.gif
109,0.8269,./output/segRotationX_15.0/success/pred_3_13.gif,./output/segRotationX_15.0/success/gt_3_13.gif
110,0.90889996,./output/segRotationX_15.0/success/pred_3_14.gif,./output/segRotationX_15.0/success/gt_3_14.gif
111,0.9349,./output/segRotationX_15.0/success/pred_3_15.gif,./output/segRotationX_15.0/success/gt_3_15.gif
112,0.89519995,./output/segRotationX_15.0/success/pred_3_16.gif,./output/segRotationX_15.0/success/gt_3_16.gif
113,0.9535,./output/segRotationX_15.0/success/pred_3_17.gif,./output/segRotationX_15.0/success/gt_3_17.gif
114,0.7502,./output/segRotationX_15.0/success/pred_3_18.gif,./output/segRotationX_15.0/success/gt_3_18.gif
115,0.9252,./output/segRotationX_15.0/success/pred_3_19.gif,./output/segRotationX_15.0/success/gt_3_19.gif
116,0.676,./output/segRotationX_15.0/success/pred_3_20.gif,./output/segRotationX_15.0/success/gt_3_20.gif
117,0.766,./output/segRotationX_15.0/success/pred_3_21.gif,./output/segRotationX_15.0/success/gt_3_21.gif
118,0.9647,./output/segRotationX_15.0/success/pred_3_22.gif,./output/segRotationX_15.0/success/gt_3_22.gif
119,0.82299995,./output/segRotationX_15.0/success/pred_3_23.gif,./output/segRotationX_15.0/success/gt_3_23.gif
120,0.94089997,./output/segRotationX_15.0/success/pred_3_24.gif,./output/segRotationX_15.0/success/gt_3_24.gif
121,0.9079,./output/segRotationX_15.0/success/pred_3_25.gif,./output/segRotationX_15.0/success/gt_3_25.gif
122,0.8552,./output/segRotationX_15.0/success/pred_3_26.gif,./output/segRotationX_15.0/success/gt_3_26.gif
123,0.8416,./output/segRotationX_15.0/success/pred_3_27.gif,./output/segRotationX_15.0/success/gt_3_27.gif
124,0.66929996,./output/segRotationX_15.0/success/pred_3_28.gif,./output/segRotationX_15.0/success/gt_3_28.gif
125,0.93549997,./output/segRotationX_15.0/success/pred_3_29.gif,./output/segRotationX_15.0/success/gt_3_29.gif
126,0.9474,./output/segRotationX_15.0/success/pred_3_30.gif,./output/segRotationX_15.0/success/gt_3_30.gif
127,0.8817,./output/segRotationX_15.0/success/pred_3_31.gif,./output/segRotationX_15.0/success/gt_3_31.gif
128,0.8351,./output/segRotationX_15.0/success/pred_4_0.gif,./output/segRotationX_15.0/success/gt_4_0.gif
129,0.94589996,./output/segRotationX_15.0/success/pred_4_1.gif,./output/segRotationX_15.0/success/gt_4_1.gif
130,0.93079996,./output/segRotationX_15.0/success/pred_4_2.gif,./output/segRotationX_15.0/success/gt_4_2.gif
131,0.8907,./output/segRotationX_15.0/success/pred_4_3.gif,./output/segRotationX_15.0/success/gt_4_3.gif
132,0.7236,./output/segRotationX_15.0/success/pred_4_4.gif,./output/segRotationX_15.0/success/gt_4_4.gif
133,0.941,./output/segRotationX_15.0/success/pred_4_5.gif,./output/segRotationX_15.0/success/gt_4_5.gif
134,0.638,./output/segRotationX_15.0/success/pred_4_6.gif,./output/segRotationX_15.0/success/gt_4_6.gif
135,0.81119996,./output/segRotationX_15.0/success/pred_4_7.gif,./output/segRotationX_15.0/success/gt_4_7.gif
136,0.8357,./output/segRotationX_15.0/success/pred_4_8.gif,./output/segRotationX_15.0/success/gt_4_8.gif
137,0.9015,./output/segRotationX_15.0/success/pred_4_9.gif,./output/segRotationX_15.0/success/gt_4_9.gif
138,0.9418,./output/segRotationX_15.0/success/pred_4_10.gif,./output/segRotationX_15.0/success/gt_4_10.gif
139,0.5943,./output/segRotationX_15.0/success/pred_4_11.gif,./output/segRotationX_15.0/success/gt_4_11.gif
140,0.8886,./output/segRotationX_15.0/success/pred_4_12.gif,./output/segRotationX_15.0/success/gt_4_12.gif
141,0.95949996,./output/segRotationX_15.0/success/pred_4_13.gif,./output/segRotationX_15.0/success/gt_4_13.gif
142,0.6857,./output/segRotationX_15.0/success/pred_4_14.gif,./output/segRotationX_15.0/success/gt_4_14.gif
143,0.861,./output/segRotationX_15.0/success/pred_4_15.gif,./output/segRotationX_15.0/success/gt_4_15.gif
144,0.8867,./output/segRotationX_15.0/success/pred_4_16.gif,./output/segRotationX_15.0/success/gt_4_16.gif
145,0.94299996,./output/segRotationX_15.0/success/pred_4_17.gif,./output/segRotationX_15.0/success/gt_4_17.gif
146,0.8124,./output/segRotationX_15.0/success/pred_4_18.gif,./output/segRotationX_15.0/success/gt_4_18.gif
147,0.95949996,./output/segRotationX_15.0/success/pred_4_19.gif,./output/segRotationX_15.0/success/gt_4_19.gif
148,0.92569995,./output/segRotationX_15.0/success/pred_4_20.gif,./output/segRotationX_15.0/success/gt_4_20.gif
149,0.79969996,./output/segRotationX_15.0/success/pred_4_21.gif,./output/segRotationX_15.0/success/gt_4_21.gif
150,0.95119995,./output/segRotationX_15.0/success/pred_4_22.gif,./output/segRotationX_15.0/success/gt_4_22.gif
151,0.9303,./output/segRotationX_15.0/success/pred_4_23.gif,./output/segRotationX_15.0/success/gt_4_23.gif
152,0.9156,./output/segRotationX_15.0/success/pred_4_24.gif,./output/segRotationX_15.0/success/gt_4_24.gif
153,0.7456,./output/segRotationX_15.0/success/pred_4_25.gif,./output/segRotationX_15.0/success/gt_4_25.gif
154,0.913,./output/segRotationX_15.0/success/pred_4_26.gif,./output/segRotationX_15.0/success/gt_4_26.gif
155,0.8596,./output/segRotationX_15.0/success/pred_4_27.gif,./output/segRotationX_15.0/success/gt_4_27.gif
156,0.6375,./output/segRotationX_15.0/success/pred_4_28.gif,./output/segRotationX_15.0/success/gt_4_28.gif
157,0.6238,./output/segRotationX_15.0/success/pred_4_29.gif,./output/segRotationX_15.0/success/gt_4_29.gif
158,0.97319996,./output/segRotationX_15.0/success/pred_4_30.gif,./output/segRotationX_15.0/success/gt_4_30.gif
159,0.9338,./output/segRotationX_15.0/success/pred_4_31.gif,./output/segRotationX_15.0/success/gt_4_31.gif
160,0.8035,./output/segRotationX_15.0/success/pred_5_0.gif,./output/segRotationX_15.0/success/gt_5_0.gif
161,0.93009996,./output/segRotationX_15.0/success/pred_5_1.gif,./output/segRotationX_15.0/success/gt_5_1.gif
162,0.90929997,./output/segRotationX_15.0/success/pred_5_2.gif,./output/segRotationX_15.0/success/gt_5_2.gif
163,0.3612,./output/segRotationX_15.0/fail/pred_5_3.gif,./output/segRotationX_15.0/fail/gt_5_3.gif
164,0.79679996,./output/segRotationX_15.0/success/pred_5_4.gif,./output/segRotationX_15.0/success/gt_5_4.gif
165,0.7873,./output/segRotationX_15.0/success/pred_5_5.gif,./output/segRotationX_15.0/success/gt_5_5.gif
166,0.9529,./output/segRotationX_15.0/success/pred_5_6.gif,./output/segRotationX_15.0/success/gt_5_6.gif
167,0.9431,./output/segRotationX_15.0/success/pred_5_7.gif,./output/segRotationX_15.0/success/gt_5_7.gif
168,0.76159996,./output/segRotationX_15.0/success/pred_5_8.gif,./output/segRotationX_15.0/success/gt_5_8.gif
169,0.91999996,./output/segRotationX_15.0/success/pred_5_9.gif,./output/segRotationX_15.0/success/gt_5_9.gif
170,0.88909996,./output/segRotationX_15.0/success/pred_5_10.gif,./output/segRotationX_15.0/success/gt_5_10.gif
171,0.83349997,./output/segRotationX_15.0/success/pred_5_11.gif,./output/segRotationX_15.0/success/gt_5_11.gif
172,0.95419997,./output/segRotationX_15.0/success/pred_5_12.gif,./output/segRotationX_15.0/success/gt_5_12.gif
173,0.928,./output/segRotationX_15.0/success/pred_5_13.gif,./output/segRotationX_15.0/success/gt_5_13.gif
174,0.78859997,./output/segRotationX_15.0/success/pred_5_14.gif,./output/segRotationX_15.0/success/gt_5_14.gif
175,0.85459995,./output/segRotationX_15.0/success/pred_5_15.gif,./output/segRotationX_15.0/success/gt_5_15.gif
176,0.83019996,./output/segRotationX_15.0/success/pred_5_16.gif,./output/segRotationX_15.0/success/gt_5_16.gif
177,0.90629995,./output/segRotationX_15.0/success/pred_5_17.gif,./output/segRotationX_15.0/success/gt_5_17.gif
178,0.8494,./output/segRotationX_15.0/success/pred_5_18.gif,./output/segRotationX_15.0/success/gt_5_18.gif
179,0.9306,./output/segRotationX_15.0/success/pred_5_19.gif,./output/segRotationX_15.0/success/gt_5_19.gif
180,0.8703,./output/segRotationX_15.0/success/pred_5_20.gif,./output/segRotationX_15.0/success/gt_5_20.gif
181,0.8437,./output/segRotationX_15.0/success/pred_5_21.gif,./output/segRotationX_15.0/success/gt_5_21.gif
182,0.84239995,./output/segRotationX_15.0/success/pred_5_22.gif,./output/segRotationX_15.0/success/gt_5_22.gif
183,0.9802,./output/segRotationX_15.0/success/pred_5_23.gif,./output/segRotationX_15.0/success/gt_5_23.gif
184,0.94149995,./output/segRotationX_15.0/success/pred_5_24.gif,./output/segRotationX_15.0/success/gt_5_24.gif
185,0.9587,./output/segRotationX_15.0/success/pred_5_25.gif,./output/segRotationX_15.0/success/gt_5_25.gif
186,0.90279996,./output/segRotationX_15.0/success/pred_5_26.gif,./output/segRotationX_15.0/success/gt_5_26.gif
187,0.9424,./output/segRotationX_15.0/success/pred_5_27.gif,./output/segRotationX_15.0/success/gt_5_27.gif
188,0.91709995,./output/segRotationX_15.0/success/pred_5_28.gif,./output/segRotationX_15.0/success/gt_5_28.gif
189,0.96709996,./output/segRotationX_15.0/success/pred_5_29.gif,./output/segRotationX_15.0/success/gt_5_29.gif
190,0.8994,./output/segRotationX_15.0/success/pred_5_30.gif,./output/segRotationX_15.0/success/gt_5_30.gif
191,0.96129996,./output/segRotationX_15.0/success/pred_5_31.gif,./output/segRotationX_15.0/success/gt_5_31.gif
192,0.8348,./output/segRotationX_15.0/success/pred_6_0.gif,./output/segRotationX_15.0/success/gt_6_0.gif
193,0.876,./output/segRotationX_15.0/success/pred_6_1.gif,./output/segRotationX_15.0/success/gt_6_1.gif
194,0.926,./output/segRotationX_15.0/success/pred_6_2.gif,./output/segRotationX_15.0/success/gt_6_2.gif
195,0.92859995,./output/segRotationX_15.0/success/pred_6_3.gif,./output/segRotationX_15.0/success/gt_6_3.gif
196,0.8305,./output/segRotationX_15.0/success/pred_6_4.gif,./output/segRotationX_15.0/success/gt_6_4.gif
197,0.9431,./output/segRotationX_15.0/success/pred_6_5.gif,./output/segRotationX_15.0/success/gt_6_5.gif
198,0.79179996,./output/segRotationX_15.0/success/pred_6_6.gif,./output/segRotationX_15.0/success/gt_6_6.gif
199,0.95699996,./output/segRotationX_15.0/success/pred_6_7.gif,./output/segRotationX_15.0/success/gt_6_7.gif
200,0.7909,./output/segRotationX_15.0/success/pred_6_8.gif,./output/segRotationX_15.0/success/gt_6_8.gif
201,0.9076,./output/segRotationX_15.0/success/pred_6_9.gif,./output/segRotationX_15.0/success/gt_6_9.gif
202,0.8919,./output/segRotationX_15.0/success/pred_6_10.gif,./output/segRotationX_15.0/success/gt_6_10.gif
203,0.9106,./output/segRotationX_15.0/success/pred_6_11.gif,./output/segRotationX_15.0/success/gt_6_11.gif
204,0.9453,./output/segRotationX_15.0/success/pred_6_12.gif,./output/segRotationX_15.0/success/gt_6_12.gif
205,0.903,./output/segRotationX_15.0/success/pred_6_13.gif,./output/segRotationX_15.0/success/gt_6_13.gif
206,0.891,./output/segRotationX_15.0/success/pred_6_14.gif,./output/segRotationX_15.0/success/gt_6_14.gif
207,0.9097,./output/segRotationX_15.0/success/pred_6_15.gif,./output/segRotationX_15.0/success/gt_6_15.gif
208,0.84419996,./output/segRotationX_15.0/success/pred_6_16.gif,./output/segRotationX_15.0/success/gt_6_16.gif
209,0.8982,./output/segRotationX_15.0/success/pred_6_17.gif,./output/segRotationX_15.0/success/gt_6_17.gif
210,0.94089997,./output/segRotationX_15.0/success/pred_6_18.gif,./output/segRotationX_15.0/success/gt_6_18.gif
211,0.7973,./output/segRotationX_15.0/success/pred_6_19.gif,./output/segRotationX_15.0/success/gt_6_19.gif
212,0.9561,./output/segRotationX_15.0/success/pred_6_20.gif,./output/segRotationX_15.0/success/gt_6_20.gif
213,0.91429996,./output/segRotationX_15.0/success/pred_6_21.gif,./output/segRotationX_15.0/success/gt_6_21.gif
214,0.7389,./output/segRotationX_15.0/success/pred_6_22.gif,./output/segRotationX_15.0/success/gt_6_22.gif
215,0.9676,./output/segRotationX_15.0/success/pred_6_23.gif,./output/segRotationX_15.0/success/gt_6_23.gif
216,0.8355,./output/segRotationX_15.0/success/pred_6_24.gif,./output/segRotationX_15.0/success/gt_6_24.gif
217,0.7953,./output/segRotationX_15.0/success/pred_6_25.gif,./output/segRotationX_15.0/success/gt_6_25.gif
218,0.7574,./output/segRotationX_15.0/success/pred_6_26.gif,./output/segRotationX_15.0/success/gt_6_26.gif
219,0.9643,./output/segRotationX_15.0/success/pred_6_27.gif,./output/segRotationX_15.0/success/gt_6_27.gif
220,0.9292,./output/segRotationX_15.0/success/pred_6_28.gif,./output/segRotationX_15.0/success/gt_6_28.gif
221,0.87939996,./output/segRotationX_15.0/success/pred_6_29.gif,./output/segRotationX_15.0/success/gt_6_29.gif
222,0.95299995,./output/segRotationX_15.0/success/pred_6_30.gif,./output/segRotationX_15.0/success/gt_6_30.gif
223,0.85899997,./output/segRotationX_15.0/success/pred_6_31.gif,./output/segRotationX_15.0/success/gt_6_31.gif
224,0.9439,./output/segRotationX_15.0/success/pred_7_0.gif,./output/segRotationX_15.0/success/gt_7_0.gif
225,0.677,./output/segRotationX_15.0/success/pred_7_1.gif,./output/segRotationX_15.0/success/gt_7_1.gif
226,0.737,./output/segRotationX_15.0/success/pred_7_2.gif,./output/segRotationX_15.0/success/gt_7_2.gif
227,0.9303,./output/segRotationX_15.0/success/pred_7_3.gif,./output/segRotationX_15.0/success/gt_7_3.gif
228,0.91599995,./output/segRotationX_15.0/success/pred_7_4.gif,./output/segRotationX_15.0/success/gt_7_4.gif
229,0.90929997,./output/segRotationX_15.0/success/pred_7_5.gif,./output/segRotationX_15.0/success/gt_7_5.gif
230,0.9399,./output/segRotationX_15.0/success/pred_7_6.gif,./output/segRotationX_15.0/success/gt_7_6.gif
231,0.94799995,./output/segRotationX_15.0/success/pred_7_7.gif,./output/segRotationX_15.0/success/gt_7_7.gif
232,0.6634,./output/segRotationX_15.0/success/pred_7_8.gif,./output/segRotationX_15.0/success/gt_7_8.gif
233,0.9464,./output/segRotationX_15.0/success/pred_7_9.gif,./output/segRotationX_15.0/success/gt_7_9.gif
234,0.8222,./output/segRotationX_15.0/success/pred_7_10.gif,./output/segRotationX_15.0/success/gt_7_10.gif
235,0.4594,./output/segRotationX_15.0/fail/pred_7_11.gif,./output/segRotationX_15.0/fail/gt_7_11.gif
236,0.913,./output/segRotationX_15.0/success/pred_7_12.gif,./output/segRotationX_15.0/success/gt_7_12.gif
237,0.8028,./output/segRotationX_15.0/success/pred_7_13.gif,./output/segRotationX_15.0/success/gt_7_13.gif
238,0.5719,./output/segRotationX_15.0/success/pred_7_14.gif,./output/segRotationX_15.0/success/gt_7_14.gif
239,0.93969995,./output/segRotationX_15.0/success/pred_7_15.gif,./output/segRotationX_15.0/success/gt_7_15.gif
240,0.9569,./output/segRotationX_15.0/success/pred_7_16.gif,./output/segRotationX_15.0/success/gt_7_16.gif
241,0.9305,./output/segRotationX_15.0/success/pred_7_17.gif,./output/segRotationX_15.0/success/gt_7_17.gif
242,0.9073,./output/segRotationX_15.0/success/pred_7_18.gif,./output/segRotationX_15.0/success/gt_7_18.gif
